"Country","Subgroup","Year","Unit","Value","Value Footnotes"
"Turkey","Female","1985","Number","24992483","2"
"Turkey","Female","1985","Number","25750593",""
"Turkey","Male","2005","Number","36768978",""
"Turkey","Male","2004","Number","35255000","8"
"Turkey","Male","2003","Number","34790000","8"
"Turkey","Male","2002","Number","34321000","8"
"Turkey","Male","2001","Number","34605000","8"
"Turkey","Male","2000","Number","34346735","2"
"Turkey","Male","2000","Number","34053000","8"
"Turkey","Male","2000","Number","34397227",""
"Turkey","Male","1999","Number","33492000","8"
"Turkey","Male","1998","Number","32926000","8"
"Turkey","Male","1997","Number","32358000","8"
"Turkey","Male","1996","Number","31789000","8"
"Turkey","Male","1995","Number","31700786",""
"Turkey","Male","1990","Number","28607047","2"
"Turkey","Male","1990","Number","29007857",""
"Turkey","Male","1985","Number","25671975","2"
"Turkey","Male","1985","Number","26399609",""
"Turkmenistan","Female","2005","Number","2452902",""
"Turkmenistan","Female","2000","Number","2281746",""
"Turkmenistan","Female","1995","Number","2257920","2"
"Turkmenistan","Female","1995","Number","2123610",""
"Turkmenistan","Female","1990","Number","1859399",""
"Turkmenistan","Female","1989","Number","1787538","2"
"Turkmenistan","Female","1985","Number","1642207",""
"Turkmenistan","Male","2005","Number","2380364",""
"Turkmenistan","Male","2000","Number","2220394",""
"Turkmenistan","Male","1995","Number","2225331","2"
"Turkmenistan","Male","1995","Number","2069369",""
"Turkmenistan","Male","1990","Number","1808602",""
"Turkmenistan","Male","1989","Number","1735179","2"
"Turkmenistan","Male","1985","Number","1587293",""
"Turks and Caicos Islands","Female","2004","Number","13812","3"
"Turks and Caicos Islands","Female","2003","Number","12630","3"
"Turks and Caicos Islands","Female","2002","Number","10498","3"
"Turks and Caicos Islands","Female","2001","Number","9990","2"
"Turks and Caicos Islands","Female","1990","Number","6061","2"
"Turks and Caicos Islands","Male","2004","Number","13684","3"
"Turks and Caicos Islands","Male","2003","Number","12513","3"
"Turks and Caicos Islands","Male","2002","Number","10402","3"
"Turks and Caicos Islands","Male","2001","Number","9896","2"
"Turks and Caicos Islands","Male","1990","Number","6289","2"
"Tuvalu","Female","2002","Number","4832","2"
"Tuvalu","Female","1991","Number","4667","2"
"Tuvalu","Male","2002","Number","4729","2"
"Tuvalu","Male","1991","Number","4376","2"
"Uganda","Female","2005","Number","14476064",""
"Uganda","Female","2002","Number","12512281","2"
"Uganda","Female","2000","Number","12381401",""
"Uganda","Female","1996","Number","10045131","2"
"Uganda","Female","1995","Number","9758406","2"
"Uganda","Female","1995","Number","10663376",""
"Uganda","Female","1991","Number","8485958","2"
"Uganda","Female","1990","Number","8955477",""
"Uganda","Female","1985","Number","7432484",""
"Uganda","Male","2005","Number","14471117",""
"Uganda","Male","2002","Number","11929803","2"
"Uganda","Male","2000","Number","12308254",""
"Uganda","Male","1996","Number","9802558","2"
"Uganda","Male","1995","Number","9504221","2"
"Uganda","Male","1995","Number","10571713",""
"Uganda","Male","1991","Number","8185747","2"
"Uganda","Male","1990","Number","8885427",""
"Uganda","Male","1985","Number","7368323",""
"Ukraine","Female","2005","Number","25255408",""
"Ukraine","Female","2004","Number","25430870","4"
"Ukraine","Female","2003","Number","25612922","4"
"Ukraine","Female","2002","Number","25817580","4"
"Ukraine","Female","2001","Number","25924585","2"
"Ukraine","Female","2001","Number","26028896","4"
"Ukraine","Female","2000","Number","26246748","4"
"Ukraine","Female","2000","Number","26223424",""
"Ukraine","Female","1995","Number","27341675",""
"Ukraine","Female","1990","Number","27688610",""
"Ukraine","Female","1989","Number","27706926","4"
"Ukraine","Female","1985","Number","27489750",""
"Ukraine","Male","2005","Number","21662136",""
"Ukraine","Male","2004","Number","21840401","4"
"Ukraine","Male","2003","Number","22019672","4"
"Ukraine","Male","2002","Number","22214426","4"
"Ukraine","Male","2001","Number","22316317","2"
"Ukraine","Male","2001","Number","22423360","4"
"Ukraine","Male","2000","Number","22642532","4"
"Ukraine","Male","2000","Number","22631003",""
"Ukraine","Male","1995","Number","23674466",""
"Ukraine","Male","1990","Number","23846976",""
"Ukraine","Male","1989","Number","23745108","4"
"Ukraine","Male","1985","Number","23399534",""
"Union of Soviet Socialist Republics (former)","Female","1989","Number","151370027","2"
"Union of Soviet Socialist Republics (former)","Female","1989","Number","151750501","2"
"Union of Soviet Socialist Republics (former)","Female","1988","Number","150790244","2"
"Union of Soviet Socialist Republics (former)","Female","1987","Number","149639841","2"
"Union of Soviet Socialist Republics (former)","Male","1989","Number","135360790","2"
"Union of Soviet Socialist Republics (former)","Male","1989","Number","135879773","2"
"Union of Soviet Socialist Republics (former)","Male","1988","Number","134628986","2"
"Union of Soviet Socialist Republics (former)","Male","1987","Number","133190021","2"
"United Arab Emirates","Female","2005","Number","1314961",""
"United Arab Emirates","Female","2000","Number","1057118",""
"United Arab Emirates","Female","1999","Number","963000","139"
"United Arab Emirates","Female","1998","Number","915000","139"
"United Arab Emirates","Female","1997","Number","869000","139"
"United Arab Emirates","Female","1996","Number","818000","139"
"United Arab Emirates","Female","1995","Number","804237","140"
"United Arab Emirates","Female","1995","Number","824562",""
"United Arab Emirates","Female","1990","Number","645433",""
"United Arab Emirates","Female","1985","Number","495094",""
"United Arab Emirates","Male","2005","Number","2789330",""
"United Arab Emirates","Male","2000","Number","2190101",""
"United Arab Emirates","Male","1999","Number","1975000","139"
"United Arab Emirates","Male","1998","Number","1861000","139"
"United Arab Emirates","Male","1997","Number","1755000","139"
"United Arab Emirates","Male","1996","Number","1625000","139"
"United Arab Emirates","Male","1995","Number","1606804","140"
"United Arab Emirates","Male","1995","Number","1606971",""
"United Arab Emirates","Male","1990","Number","1221650",""
"United Arab Emirates","Male","1985","Number","915282",""
"United Kingdom","Female","2005","Number","30769540",""
"United Kingdom","Female","2004","Number","30563339","2"
"United Kingdom","Female","2003","Number","30445736","2"
"United Kingdom","Female","2002","Number","30358588","141"
"United Kingdom","Female","2001","Number","30209320","2"
"United Kingdom","Female","2001","Number","30281077","2"
"United Kingdom","Female","2000","Number","30195615","2"
"United Kingdom","Female","2000","Number","30188818",""
"United Kingdom","Female","1999","Number","30105953","2"
"United Kingdom","Female","1998","Number","30016583","2"
"United Kingdom","Female","1997","Number","29943214","2"
"United Kingdom","Female","1996","Number","29877230","2"
"United Kingdom","Female","1995","Number","29821098","2"
"United Kingdom","Female","1995","Number","29777482",""
"United Kingdom","Female","1994","Number","29753814","2"
"United Kingdom","Female","1993","Number","29674616","2"
"United Kingdom","Female","1992","Number","29607681","2"
"United Kingdom","Female","1991","Number","30209320","2"
"United Kingdom","Female","1991","Number","29529656","2"
"United Kingdom","Female","1990","Number","29418954","2"
"United Kingdom","Female","1990","Number","29418899",""
"United Kingdom","Female","1989","Number","29347615","2"
"United Kingdom","Female","1988","Number","29264824","2"
"United Kingdom","Female","1987","Number","29205098","2"
"United Kingdom","Female","1986","Number","29141913","2"
"United Kingdom","Female","1985","Number","29065190","2"
"United Kingdom","Female","1985","Number","29065199",""
"United Kingdom","Male","2005","Number","29475294",""
"United Kingdom","Male","2004","Number","29270975","2"
"United Kingdom","Male","2003","Number","29108023","2"
"United Kingdom","Male","2002","Number","28963098","141"
"United Kingdom","Male","2001","Number","28579867","2"
"United Kingdom","Male","2001","Number","28832420","2"
"United Kingdom","Male","2000","Number","28690450","2"
"United Kingdom","Male","2000","Number","28678769",""
"United Kingdom","Male","1999","Number","28578474","2"
"United Kingdom","Male","1998","Number","28458360","2"
"United Kingdom","Male","1997","Number","28371035","2"
"United Kingdom","Male","1996","Number","28287144","2"
"United Kingdom","Male","1995","Number","28203701","2"
"United Kingdom","Male","1995","Number","28183156",""
"United Kingdom","Male","1994","Number","28108331","2"
"United Kingdom","Male","1993","Number","28039273","2"
"United Kingdom","Male","1992","Number","27976849","2"
"United Kingdom","Male","1991","Number","28579867","2"
"United Kingdom","Male","1991","Number","27909002","2"
"United Kingdom","Male","1990","Number","27818539","2"
"United Kingdom","Male","1990","Number","27818600",""
"United Kingdom","Male","1989","Number","27728836","2"
"United Kingdom","Male","1988","Number","27651624","2"
"United Kingdom","Male","1987","Number","27598860","2"
"United Kingdom","Male","1986","Number","27541922","2"
"United Kingdom","Male","1985","Number","27488765","2"
"United Kingdom","Male","1985","Number","27488800",""
"United Kingdom: England and Wales","Female","1990","Number","25953000","2"
"United Kingdom: England and Wales","Female","1989","Number","25893000","2"
"United Kingdom: England and Wales","Female","1988","Number","25817000","2"
"United Kingdom: England and Wales","Female","1986","Number","25672000","2"
"United Kingdom: England and Wales","Female","1985","Number","25593500","2"
"United Kingdom: England and Wales","Male","1990","Number","24766000","2"
"United Kingdom: England and Wales","Male","1989","Number","24669000","2"
"United Kingdom: England and Wales","Male","1988","Number","24576000","2"
"United Kingdom: England and Wales","Male","1986","Number","24403000","2"
"United Kingdom: England and Wales","Male","1985","Number","24330000","2"
"United Republic of Tanzania: Tanganyika","Female","1988","Number","11579318","2"
"United Republic of Tanzania: Tanganyika","Male","1988","Number","10906307","2"
"United States of America","Female","2005","Number","152345290",""
"United States of America","Female","2004","Number","149094034","4"
"United States of America","Female","2003","Number","147792187","4"
"United States of America","Female","2002","Number","146442351","4"
"United States of America","Female","2001","Number","145092038","4"
"United States of America","Female","2000","Number","143368343","142"
"United States of America","Female","2000","Number","143723753","4"
"United States of America","Female","2000","Number","144861228",""
"United States of America","Female","1999","Number","142237295","4"
"United States of America","Female","1998","Number","140724200","4"
"United States of America","Female","1997","Number","139173399","4"
"United States of America","Female","1996","Number","137586800","4"
"United States of America","Female","1995","Number","136063022","4"
"United States of America","Female","1995","Number","137526681",""
"United States of America","Female","1994","Number","134528342","4"
"United States of America","Female","1993","Number","132947988","142"
"United States of America","Female","1992","Number","131267078","4"
"United States of America","Female","1991","Number","129564706","4"
"United States of America","Female","1990","Number","127470455","142"
"United States of America","Female","1990","Number","127909050","4"
"United States of America","Female","1990","Number","130411374",""
"United States of America","Female","1989","Number","126541715","4"
"United States of America","Female","1988","Number","125413444","4"
"United States of America","Female","1987","Number","124328109","4"
"United States of America","Female","1986","Number","123267728","4"
"United States of America","Female","1985","Number","122194261","4"
"United States of America","Female","1985","Number","123879968",""
"United States of America","Male","2005","Number","147501159",""
"United States of America","Male","2004","Number","144528730","4"
"United States of America","Male","2003","Number","143057818","4"
"United States of America","Male","2002","Number","141542448","4"
"United States of America","Male","2001","Number","140015885","4"
"United States of America","Male","2000","Number","138053563","142"
"United States of America","Male","2000","Number","138469724","4"
"United States of America","Male","2000","Number","139995840",""
"United States of America","Male","1999","Number","136802873","4"
"United States of America","Male","1998","Number","135129904","4"
"United States of America","Male","1997","Number","133473526","4"
"United States of America","Male","1996","Number","131807484","4"
"United States of America","Male","1995","Number","130215371","4"
"United States of America","Male","1995","Number","132718150",""
"United States of America","Male","1994","Number","128597479","4"
"United States of America","Male","1993","Number","126970600","142"
"United States of America","Male","1992","Number","125247146","4"
"United States of America","Male","1991","Number","123416235","4"
"United States of America","Male","1990","Number","121239418","142"
"United States of America","Male","1990","Number","121713764","4"
